playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478881,2023,Brett Seney,CHI,L,5on4,4,11.0,2.0,-0.28,0.0,0.54,0.0,0.67,0.0,0.67,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.34,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8479533,2023,Joona Koppanen,PIT,L,other,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479533,2023,Joona Koppanen,PIT,L,all,4,1874.0,45.0,-0.36,0.25,0.5,0.32,0.56,0.35,0.5,45.0,2.63,0.14,0.14,0.71,0.1,1.65,1.27,0.13,0.14,0.13,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,4.97,4.0,3.94,0.0,0.03,0.0,0.0,0.16,0.16,0.16,45.0,1.0,7.0,3.0,34.0,10.0,10.0,2.0,23.0,2.0,8.0,13061.0,0.0,2.0,1.0,2.0,11.25,0.51,0.5,0.51,0.51,14.0,2.0,4.0,20.0,0.0,0.0,0.0,16.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,20.13,16.0,16.08,0.11,0.0,0.0,0.62,0.62,0.61,21.84,1.48,1.47,1.46,1.46,20.0,10.0,12.0,42.0,0.0,2.0,0.0,23.0,7.0,0.0,0.59,0.89,0.0,0.0,0.0,0.0,41.42,30.0,29.71,0.3,0.06,0.06,1.73,1.7,1.69,10.43,10.34,260.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
8479533,2023,Joona Koppanen,PIT,L,5on5,4,1681.0,37.0,-0.36,0.29,0.48,0.35,0.53,0.38,0.47,45.0,2.63,0.14,0.14,0.71,0.1,1.65,1.27,0.13,0.14,0.13,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,4.97,4.0,3.94,0.0,0.03,0.0,0.0,0.16,0.16,0.16,37.0,0.0,7.0,3.0,27.0,10.0,7.0,2.0,18.0,2.0,7.0,10541.0,0.0,2.0,1.0,2.0,11.25,0.51,0.5,0.51,0.51,14.0,2.0,4.0,20.0,0.0,0.0,0.0,16.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,20.13,16.0,16.08,0.11,0.0,0.0,0.62,0.62,0.61,19.0,1.25,1.24,1.23,1.22,17.0,9.0,11.0,37.0,0.0,2.0,0.0,20.0,6.0,0.0,0.46,0.79,0.0,0.0,0.0,0.0,36.42,26.0,25.71,0.25,0.06,0.06,1.43,1.4,1.4,6.46,6.99,179.0,161.0,0.0,0.0,0.0,1.0,0.0,1.0
8479533,2023,Joona Koppanen,PIT,L,4on5,4,180.0,5.0,-0.14,0.0,0.01,0.0,0.05,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.24,0.24,0.24,0.24,3.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.06,0.0,0.0,0.3,0.3,0.3,0.01,1.41,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8479533,2023,Joona Koppanen,PIT,L,5on4,4,13.0,3.0,-0.4,0.0,0.73,0.0,0.67,0.0,0.57,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.22,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8478502,2023,Dennis Gilbert,CGY,D,other,33,183.0,6.0,5.7,0.06,0.71,0.27,0.54,0.38,0.6,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,1465.0,0.0,0.0,0.0,3.0,2.19,0.07,0.07,0.07,0.07,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.09,0.09,0.09,3.89,1.06,0.92,1.06,0.92,5.0,0.0,3.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,0.13,0.11,0.82,0.0,0.0,1.0,8.0,5.0,5.0,0.08,0.56,0.56,0.58,0.58,0.57,5.55,2.23,40.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8478502,2023,Dennis Gilbert,CGY,D,all,33,24525.0,615.0,6.52,0.45,0.5,0.48,0.53,0.48,0.53,185.0,25.77,0.84,1.32,7.31,0.84,15.25,11.45,0.84,0.83,0.82,0.0,6.0,23.0,14.0,15.0,52.0,7.0,1.0,2.0,0.0,8.0,0.0,15.0,11.0,22.0,36.0,5.0,16.0,0.0,58.0,5.0,10.0,36.0,1.0,0.0,0.76,0.08,0.0,1.0,0.0,0.0,51.56,37.0,36.47,6.0,0.26,0.33,0.0,1.1,1.09,1.08,615.0,52.0,37.0,58.0,468.0,83.0,91.0,57.0,384.0,0.0,0.0,95302.0,16.0,16.0,5.0,49.0,188.43,14.82,14.44,14.89,14.48,171.0,87.0,115.0,373.0,11.0,12.0,0.0,207.0,34.0,17.0,5.54,4.43,4.85,5.0,4.0,2.0,371.09,258.0,256.85,2.38,2.97,2.97,14.23,14.29,14.05,202.25,18.29,17.43,18.45,17.58,190.0,86.0,136.0,412.0,18.0,19.0,2.0,200.0,56.0,20.0,5.62,7.02,5.64,7.0,9.0,2.0,418.3,276.0,280.17,2.87,4.6,4.6,16.56,16.66,16.3,86.92,86.03,1720.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0
8478502,2023,Dennis Gilbert,CGY,D,5on5,33,23340.0,575.0,6.52,0.48,0.5,0.49,0.52,0.49,0.53,180.0,25.77,0.84,1.32,7.31,0.84,15.25,11.45,0.84,0.83,0.82,0.0,6.0,23.0,14.0,15.0,52.0,7.0,1.0,2.0,0.0,8.0,0.0,15.0,11.0,22.0,36.0,5.0,16.0,0.0,56.0,4.0,10.0,36.0,1.0,0.0,0.76,0.08,0.0,1.0,0.0,0.0,51.56,37.0,36.47,6.0,0.26,0.33,0.0,1.1,1.09,1.08,575.0,49.0,31.0,57.0,438.0,81.0,85.0,50.0,359.0,0.0,0.0,71656.0,16.0,16.0,5.0,43.0,182.03,14.25,13.86,14.31,13.91,163.0,87.0,114.0,364.0,9.0,12.0,0.0,201.0,33.0,16.0,5.41,4.27,4.57,5.0,3.0,1.0,362.09,250.0,248.85,2.31,2.97,2.97,13.58,13.65,13.41,186.41,15.63,14.98,15.8,15.13,177.0,78.0,122.0,377.0,16.0,18.0,1.0,188.0,51.0,16.0,4.92,6.43,4.29,7.0,8.0,1.0,383.3,255.0,259.17,2.51,4.04,4.04,14.1,14.2,13.92,51.56,51.45,1225.0,1139.0,1.01,0.14,39.0,11.0,28.0,6.0
8478502,2023,Dennis Gilbert,CGY,D,4on5,33,961.0,29.0,6.9,0.24,0.13,0.18,0.17,0.24,0.21,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,25.0,1.0,6.0,5.0,17.0,0.0,0.0,3993.0,0.0,0.0,0.0,0.0,4.21,0.51,0.51,0.51,0.51,5.0,0.0,1.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.06,0.16,0.28,0.0,1.0,1.0,6.0,5.0,5.0,0.05,0.0,0.0,0.56,0.56,0.56,11.95,1.59,1.53,1.59,1.53,8.0,8.0,11.0,27.0,1.0,0.0,0.0,10.0,4.0,2.0,0.58,0.49,0.53,0.0,1.0,0.0,27.0,16.0,16.0,0.29,0.0,0.0,1.88,1.88,1.81,1.09,7.19,23.0,111.0,0.02,0.0,1.0,0.0,1.0,0.0
8478502,2023,Dennis Gilbert,CGY,D,5on4,33,41.0,5.0,1.28,0.0,0.86,0.0,0.88,0.0,0.87,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.62,81.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8480023,2023,Robert Thomas,STL,C,other,64,4861.0,56.0,49.89,0.54,0.52,0.65,0.4,0.65,0.47,177.0,12.77,4.07,1.02,1.88,0.4,6.63,3.0,2.57,4.07,2.57,4.0,3.0,10.0,7.0,10.0,27.0,10.0,3.0,4.0,1.0,0.0,0.0,6.0,4.0,7.0,14.0,0.0,0.0,51.0,0.0,1.0,2.0,7.0,5.0,5.0,0.28,0.74,3.05,0.0,0.0,3.0,27.0,17.0,17.0,0.0,0.33,2.23,1.14,3.26,3.26,2.42,56.0,15.0,15.0,2.0,24.0,9.0,2.0,19.0,26.0,51.0,29.0,3081.0,0.0,0.0,0.0,3.0,85.18,22.34,19.08,22.34,19.08,72.0,47.0,46.0,165.0,14.0,14.0,2.0,51.0,34.0,34.0,2.29,4.33,15.72,1.0,2.0,11.0,165.0,119.0,119.0,1.98,6.18,6.18,18.14,18.14,16.2,44.83,18.75,17.96,18.75,17.96,38.0,25.0,24.0,87.0,19.0,1.0,1.0,26.0,8.0,29.0,1.19,1.16,16.41,2.0,1.0,16.0,87.0,63.0,63.0,0.82,0.4,0.4,19.18,19.18,18.41,7.82,7.35,53.0,79.0,0.45,0.0,1.0,0.0,1.0,0.0
8480023,2023,Robert Thomas,STL,C,all,64,80287.0,1468.0,60.64,0.52,0.41,0.54,0.42,0.53,0.43,103.0,135.64,17.05,10.39,30.55,4.88,74.41,49.72,15.11,17.05,15.11,29.0,20.0,131.0,56.0,61.0,248.0,69.0,20.0,14.0,2.0,21.0,2.0,70.0,60.0,111.0,167.0,14.0,28.0,650.0,15.0,52.0,39.0,124.0,44.0,19.0,4.1,5.59,7.36,7.0,4.0,9.0,247.17,187.0,186.73,9.0,2.49,5.46,3.61,15.93,15.87,14.82,1468.0,289.0,280.0,250.0,649.0,176.0,180.0,242.0,870.0,650.0,599.0,152121.0,28.0,20.0,10.0,33.0,791.94,87.33,81.58,87.42,81.66,757.0,334.0,404.0,1495.0,85.0,82.0,9.0,789.0,206.0,96.0,24.04,26.18,37.1,25.0,26.0,34.0,1489.63,1091.0,1091.23,13.59,18.89,18.5,82.41,82.43,79.17,705.36,79.66,76.8,79.58,76.74,650.0,322.0,300.0,1272.0,75.0,63.0,7.0,689.0,194.0,89.0,20.26,23.85,35.54,17.0,24.0,34.0,1275.1,972.0,974.13,11.2,11.18,11.18,79.67,79.71,77.7,94.14,135.93,2045.0,2777.0,0.0,0.0,0.0,0.0,0.0,0.0
8480023,2023,Robert Thomas,STL,C,5on5,64,56954.0,1123.0,60.64,0.49,0.4,0.51,0.42,0.5,0.42,173.0,77.92,8.33,5.79,19.56,3.06,41.03,30.23,7.97,8.32,7.98,14.0,11.0,76.0,32.0,25.0,133.0,37.0,12.0,3.0,1.0,11.0,2.0,43.0,37.0,64.0,96.0,11.0,22.0,432.0,15.0,42.0,31.0,69.0,31.0,8.0,2.48,3.89,1.96,7.0,4.0,1.0,132.17,108.0,107.73,8.0,1.22,0.95,2.28,7.26,7.2,7.1,1123.0,155.0,158.0,230.0,580.0,144.0,148.0,165.0,666.0,432.0,420.0,131777.0,22.0,18.0,9.0,26.0,505.1,41.32,40.18,41.4,40.27,493.0,205.0,247.0,945.0,44.0,47.0,3.0,537.0,130.0,31.0,16.19,16.72,8.4,21.0,20.0,3.0,939.63,698.0,698.23,6.8,8.25,7.86,40.26,40.27,39.7,502.69,42.45,41.11,42.38,41.06,462.0,234.0,229.0,925.0,31.0,50.0,5.0,520.0,135.0,41.0,15.15,16.02,11.29,13.0,11.0,7.0,928.1,696.0,698.13,6.85,8.87,8.87,40.43,40.47,39.83,71.87,107.12,1738.0,2373.0,0.78,1.09,23.0,27.0,13.0,22.0
8480023,2023,Robert Thomas,STL,C,4on5,64,6694.0,142.0,60.49,0.14,0.19,0.11,0.16,0.13,0.19,177.0,6.32,0.89,0.36,0.98,0.18,1.77,3.81,0.88,0.89,0.88,2.0,0.0,6.0,2.0,0.0,8.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,7.0,1.0,2.0,70.0,0.0,8.0,1.0,4.0,2.0,2.0,0.16,0.24,0.49,0.0,0.0,1.0,8.0,8.0,8.0,1.0,0.08,0.11,0.11,0.86,0.86,0.86,142.0,1.0,107.0,7.0,27.0,6.0,22.0,27.0,87.0,70.0,69.0,9826.0,2.0,0.0,0.0,0.0,19.19,2.24,2.22,2.24,2.22,18.0,7.0,1.0,26.0,4.0,1.0,0.0,15.0,7.0,3.0,0.5,0.84,0.9,1.0,1.0,2.0,26.0,25.0,25.0,0.22,0.11,0.11,2.35,2.35,2.33,124.05,14.13,13.51,14.13,13.51,116.0,53.0,45.0,214.0,21.0,10.0,1.0,118.0,39.0,12.0,3.16,5.04,5.94,2.0,11.0,8.0,214.0,169.0,169.0,3.11,1.5,1.5,15.74,15.74,15.16,4.37,18.57,55.0,281.0,0.0,0.01,0.0,1.0,0.0,1.0
8480023,2023,Robert Thomas,STL,C,5on4,64,11778.0,147.0,57.79,0.84,0.82,0.89,0.87,0.85,0.85,164.0,37.85,3.72,3.16,8.01,1.21,24.6,12.3,3.64,3.72,3.64,8.0,6.0,39.0,14.0,24.0,77.0,18.0,4.0,6.0,0.0,9.0,0.0,19.0,15.0,35.0,49.0,2.0,4.0,95.0,0.0,1.0,5.0,43.0,6.0,4.0,1.14,0.72,1.86,0.0,0.0,4.0,77.0,53.0,53.0,0.0,0.84,2.17,0.08,4.49,4.49,4.38,147.0,118.0,0.0,11.0,18.0,17.0,8.0,31.0,91.0,95.0,76.0,7364.0,4.0,2.0,1.0,4.0,180.72,21.15,19.81,21.15,19.81,173.0,74.0,108.0,355.0,22.0,20.0,4.0,185.0,35.0,27.0,5.02,4.29,11.84,2.0,3.0,17.0,355.0,247.0,247.0,4.54,4.35,4.35,21.35,21.35,20.62,32.32,3.98,3.91,3.98,3.91,32.0,10.0,2.0,44.0,4.0,1.0,0.0,25.0,10.0,7.0,0.77,1.3,1.91,0.0,1.0,3.0,44.0,42.0,42.0,0.39,0.25,0.25,4.12,4.12,4.1,9.95,2.16,197.0,30.0,0.0,0.13,0.0,1.0,0.0,1.0
8477934,2023,Leon Draisaitl,EDM,C,other,63,4746.0,53.0,70.26,0.61,0.52,0.63,0.39,0.63,0.42,151.0,23.75,4.37,1.8,4.19,0.81,13.95,6.88,3.63,4.37,3.63,5.0,2.0,20.0,12.0,8.0,40.0,11.0,4.0,1.0,0.0,6.0,0.0,13.0,8.0,16.0,28.0,0.0,0.0,54.0,1.0,6.0,1.0,17.0,9.0,6.0,0.63,1.12,2.63,1.0,2.0,1.0,40.0,32.0,32.0,0.0,0.56,0.45,0.9,4.03,4.03,3.57,53.0,8.0,13.0,5.0,27.0,4.0,5.0,15.0,29.0,54.0,49.0,3478.0,0.0,4.0,2.0,2.0,87.79,21.96,19.41,21.96,19.41,81.0,36.0,32.0,149.0,18.0,10.0,1.0,47.0,36.0,34.0,1.87,4.24,15.85,3.0,3.0,12.0,149.0,117.0,117.0,2.19,3.95,3.95,20.21,20.21,18.52,49.28,14.15,12.35,14.15,12.35,52.0,16.0,21.0,89.0,14.0,4.0,0.0,30.0,20.0,18.0,1.08,2.72,10.34,2.0,2.0,10.0,89.0,68.0,68.0,0.92,1.58,1.58,13.48,13.48,11.84,8.4,7.64,66.0,102.0,0.0,0.02,0.0,1.0,0.0,1.0
8477934,2023,Leon Draisaitl,EDM,C,all,63,78727.0,1385.0,82.45,0.63,0.53,0.59,0.52,0.59,0.51,150.0,188.39,24.0,13.67,36.86,5.97,106.93,67.58,22.61,24.07,22.67,31.0,19.0,170.0,85.0,76.0,331.0,82.0,32.0,19.0,3.0,27.0,0.0,106.0,71.0,138.0,223.0,22.0,44.0,657.0,38.0,71.0,69.0,168.0,62.0,25.0,5.82,7.29,10.89,12.0,7.0,13.0,330.46,255.0,255.83,15.0,3.26,4.54,3.13,24.13,24.15,23.18,1385.0,313.0,219.0,251.0,602.0,164.0,171.0,262.0,788.0,657.0,487.0,150216.0,44.0,38.0,19.0,19.0,911.92,110.36,103.43,110.86,103.9,863.0,378.0,405.0,1646.0,118.0,109.0,15.0,840.0,254.0,147.0,25.99,30.36,54.0,37.0,36.0,45.0,1656.5,1241.0,1248.34,16.34,27.38,27.38,99.33,99.69,95.52,626.77,64.92,61.03,65.06,61.16,623.0,232.0,268.0,1123.0,59.0,57.0,9.0,614.0,169.0,72.0,18.0,21.27,25.65,20.0,19.0,20.0,1122.18,855.0,855.46,8.94,11.7,11.7,62.17,62.3,59.32,126.68,112.98,2483.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0
